date,year,month,state,hi_level,jo_level,ld_level,qu_level,ts_level,hi_rate,jo_rate,ld_rate,qu_rate,ts_rate,raw_score,quit_score,area_rank,pop_rank,FIPS,Abbr,region
1/1/2020,2020,01,Illinois,215,260,58,136,203,3.5,4.1,0.9,2.2,3.3,7.7,66,25,6," ""17000""",IL,Midwest
1/1/2020,2020,01,Indiana,145,156,51,88,146,4.6,4.7,1.6,2.8,4.6,8.98,70,38,17," ""18000""",IN,Midwest
1/1/2020,2020,01,Iowa,54,78,16,36,55,3.4,4.7,1,2.3,3.5,8.09,68,26,31," ""19000""",IA,Midwest
1/1/2020,2020,01,Kansas,52,68,15,36,53,3.6,4.5,1,2.5,3.7,8.34,68,15,35," ""20000""",KS,Midwest
1/1/2020,2020,01,Kentucky,86,96,20,62,89,4.4,4.7,1,3.2,4.5,10.06,74,37,26," ""21000""",KY,South
1/1/2020,2020,01,Louisiana,78,90,17,48,69,3.9,4.3,0.9,2.4,3.5,8.43,69,31,25," ""22000""",LA,South
1/1/2020,2020,01,Maine,24,31,8,12,22,3.7,4.6,1.2,1.9,3.4,7.54,66,39,42," ""23000""",ME,North
1/1/2020,2020,01,Maryland,109,164,35,68,110,3.9,5.6,1.3,2.4,4,8.98,70,42,18," ""24000""",MD,South
1/1/2020,2020,01,Massachusetts,113,164,48,60,111,3,4.2,1.3,1.6,3,6.14,62,44,15," ""25000""",MA,North
1/1/2020,2020,01,Michigan,147,219,32,104,143,3.3,4.7,0.7,2.3,3.2,8.45,69,11,10," ""26000""",MI,Midwest
1/1/2020,2020,01,Minnesota,86,135,43,54,102,2.9,4.3,1.4,1.8,3.4,6.38,62,12,22," ""27000""",MN,Midwest
1/1/2020,2020,01,Mississippi,48,52,13,32,48,4.1,4.3,1.1,2.8,4.1,8.83,70,32,34," ""28000""",MS,South
1/1/2020,2020,01,Missouri,116,124,28,82,114,4,4.1,1,2.8,3.9,8.68,69,21,19," ""29000""",MO,Midwest
1/1/2020,2020,01,Montana,26,28,7,15,24,5.3,5.4,1.4,3.1,4.9,10.73,76,4,44," ""30000""",MT,West
1/1/2020,2020,01,Nebraska,40,50,11,27,41,3.9,4.6,1.1,2.6,4,8.71,69,16,37," ""31000""",NE,Midwest
1/1/2020,2020,01,Nevada,75,74,31,40,75,5.2,4.9,2.2,2.8,5.2,9.06,71,7,32," ""32000""",NV,West
1/1/2020,2020,01,New Hampshire,27,34,9,12,22,3.9,4.7,1.3,1.7,3.2,7.32,65,46,41," ""33000""",NH,North
1/1/2020,2020,01,New Jersey,146,196,73,78,162,3.5,4.4,1.7,1.8,3.8,6.7,63,47,11," ""34000""",NJ,North
1/1/2020,2020,01,New Mexico,41,49,10,23,36,4.7,5.4,1.2,2.7,4.2,9.96,73,5,36," ""35000""",NM,West
1/1/2020,2020,01,New York,346,428,98,150,270,3.5,4.2,1,1.5,2.7,6.71,63,27,4," ""36000""",NY,North
1/1/2020,2020,01,North Carolina,232,233,62,115,192,5,4.8,1.3,2.5,4.2,9.39,72,28,9," ""37000""",NC,South
1/1/2020,2020,01,North Dakota,18,22,6,12,19,4.1,4.8,1.4,2.7,4.3,8.75,70,19,47," ""38000""",ND,West
1/1/2020,2020,01,Ohio,189,252,68,122,199,3.4,4.3,1.2,2.2,3.5,7.37,65,34,7," ""39000""",OH,Midwest
1/1/2020,2020,01,Oklahoma,76,83,18,46,68,4.5,4.6,1.1,2.7,4,9.25,71,20,28," ""40000""",OK,South
1/1/2020,2020,01,Oregon,100,108,24,51,80,5.1,5.2,1.2,2.6,4.1,9.98,73,9,27," ""41000""",OR,West
1/1/2020,2020,01,Pennsylvania,195,281,92,119,226,3.2,4.4,1.5,2,3.7,6.83,64,33,5," ""42000""",PA,North
1/1/2020,2020,01,Rhode Island,19,24,7,9,17,3.8,4.5,1.4,1.8,3.4,7.15,65,50,43," ""44000""",RI,North
1/1/2020,2020,01,South Carolina,105,108,27,75,112,4.8,4.7,1.2,3.4,5.1,10.44,75,40,23," ""45000""",SC,South
1/1/2020,2020,01,South Dakota,18,23,6,11,17,4.1,4.9,1.4,2.5,3.8,8.4,69,17,46," ""46000""",SD,West
1/1/2020,2020,01,Tennessee,157,139,45,94,146,5,4.2,1.4,3,4.6,9.35,71,36,16," ""47000""",TN,South
1/1/2020,2020,01,Texas,539,523,146,342,519,4.2,3.9,1.1,2.6,4,8.39,69,2,2," ""48000""",TX,South
1/1/2020,2020,01,Utah,69,75,17,44,64,4.4,4.6,1.1,2.8,4.1,9.3,71,13,30," ""49000""",UT,West
1/1/2020,2020,01,Vermont,14,17,5,7,13,4.4,5.1,1.6,2.2,4.1,8.42,69,45,49," ""50000""",VT,North
1/1/2020,2020,01,Virginia,172,219,31,102,143,4.2,5.1,0.8,2.5,3.5,9.6,72,35,12," ""51000""",VA,South
1/1/2020,2020,01,Washington,163,198,39,78,127,4.7,5.4,1.1,2.2,3.6,9.42,72,18,13," ""53000""",WA,West
1/1/2020,2020,01,West Virginia,34,50,8,20,31,4.7,6.5,1.1,2.8,4.3,11.15,77,41,39," ""54000""",WV,South
1/1/2020,2020,01,Wisconsin,90,158,59,70,134,3,5,2,2.3,4.5,7.13,65,23,20," ""55000""",WI,Midwest
1/1/2020,2020,01,Wyoming,17,18,5,10,16,5.9,5.9,1.7,3.5,5.5,11.69,79,10,50," ""56000""",WY,West
2/1/2020,2020,02,Alabama,81,98,19,51,75,3.9,4.5,0.9,2.4,3.6,8.64,69,30,24," ""01000""",AL,South
2/1/2020,2020,02,Alaska,21,23,7,13,21,6.4,6.5,2.1,3.9,6.4,12.65,81,1,48," ""02000""",AK,West
2/1/2020,2020,02,Arizona,124,158,34,77,118,4.1,5,1.1,2.6,3.9,9.13,71,6,14," ""04000""",AZ,West
2/1/2020,2020,02,Arkansas,57,59,17,32,56,4.4,4.4,1.3,2.5,4.3,8.68,69,29,33," ""05000""",AR,South
2/1/2020,2020,02,California,642,780,216,351,611,3.6,4.2,1.2,2,3.5,7.3,65,3,1," ""06000""",CA,West
2/1/2020,2020,02,Colorado,117,125,31,81,117,4.2,4.2,1.1,2.9,4.2,8.95,70,8,21," ""08000""",CO,West
2/1/2020,2020,02,Connecticut,76,70,28,30,64,4.5,4,1.7,1.8,3.8,7.12,65,48,29," ""09000""",CT,North
2/1/2020,2020,02,Delaware,21,23,5,11,18,4.5,4.7,1.1,2.4,3.8,9,70,49,45," ""10000""",DE,North
2/1/2020,2020,02,Florida,378,416,93,229,338,4.2,4.4,1,2.5,3.7,8.74,70,22,3," ""12000""",FL,South
2/1/2020,2020,02,Georgia,192,227,71,126,208,4.1,4.6,1.5,2.7,4.5,8.55,69,24,8," ""13000""",GA,South
2/1/2020,2020,02,Hawaii,24,28,7,15,23,3.6,4.1,1.1,2.3,3.5,7.61,66,43,40," ""15000""",HI,West
2/1/2020,2020,02,Idaho,41,40,12,23,37,5.3,4.9,1.6,3,4.8,9.9,73,14,38," ""16000""",ID,West
2/1/2020,2020,02,Illinois,229,266,64,141,213,3.7,4.2,1,2.3,3.5,7.93,67,25,6," ""17000""",IL,Midwest
2/1/2020,2020,02,Indiana,149,150,37,84,128,4.7,4.5,1.2,2.7,4,9.15,71,38,17," ""18000""",IN,Midwest
2/1/2020,2020,02,Iowa,56,74,19,35,57,3.5,4.4,1.2,2.2,3.6,7.58,66,26,31," ""19000""",IA,Midwest
2/1/2020,2020,02,Kansas,50,71,18,35,56,3.5,4.7,1.3,2.4,3.9,7.95,67,15,35," ""20000""",KS,Midwest
2/1/2020,2020,02,Kentucky,88,89,28,46,78,4.5,4.3,1.4,2.4,4,8.3,68,37,26," ""21000""",KY,South
2/1/2020,2020,02,Louisiana,80,99,28,52,85,4,4.7,1.4,2.6,4.3,8.52,69,31,25," ""22000""",LA,South
2/1/2020,2020,02,Maine,28,32,9,15,25,4.4,4.8,1.4,2.3,3.9,8.46,69,39,42," ""23000""",ME,North
2/1/2020,2020,02,Maryland,110,154,23,56,83,4,5.3,0.8,2,3,8.92,70,42,18," ""24000""",MD,South
2/1/2020,2020,02,Massachusetts,124,184,47,71,123,3.3,4.7,1.3,1.9,3.3,7.1,65,44,15," ""25000""",MA,North
2/1/2020,2020,02,Michigan,169,214,66,99,178,3.8,4.6,1.5,2.2,4,7.71,66,11,10," ""26000""",MI,Midwest
2/1/2020,2020,02,Minnesota,99,121,52,52,112,3.3,3.9,1.7,1.7,3.7,6.1,62,12,22," ""27000""",MN,Midwest
2/1/2020,2020,02,Mississippi,49,54,15,31,48,4.2,4.4,1.3,2.7,4.1,8.58,69,32,34," ""28000""",MS,South
2/1/2020,2020,02,Missouri,113,125,35,84,123,3.9,4.1,1.2,2.9,4.2,8.48,69,21,19," ""29000""",MO,Midwest
2/1/2020,2020,02,Montana,27,27,8,13,22,5.5,5.2,1.6,2.7,4.5,9.89,73,4,44," ""30000""",MT,West
2/1/2020,2020,02,Nebraska,40,49,14,26,42,3.9,4.5,1.4,2.5,4.1,8.13,68,16,37," ""31000""",NE,Midwest
2/1/2020,2020,02,Nevada,65,61,33,39,76,4.5,4.1,2.3,2.7,5.3,7.88,67,7,32," ""32000""",NV,West
2/1/2020,2020,02,New Hampshire,27,37,11,14,26,3.9,5.1,1.6,2,3.8,7.74,67,46,41," ""33000""",NH,North
2/1/2020,2020,02,New Jersey,135,195,61,69,136,3.2,4.4,1.4,1.6,3.2,6.4,62,47,11," ""34000""",NJ,North
2/1/2020,2020,02,New Mexico,33,41,11,22,35,3.8,4.5,1.3,2.6,4.1,8.28,68,5,36," ""35000""",NM,West
2/1/2020,2020,02,New York,339,393,134,152,297,3.4,3.8,1.4,1.5,3,5.93,61,27,4," ""36000""",NY,North
2/1/2020,2020,02,North Carolina,233,226,65,108,182,5,4.7,1.4,2.3,3.9,8.83,70,28,9," ""37000""",NC,South
2/1/2020,2020,02,North Dakota,20,23,7,12,19,4.5,5,1.6,2.7,4.3,8.89,70,19,47," ""38000""",ND,West
2/1/2020,2020,02,Ohio,198,260,85,127,224,3.5,4.4,1.5,2.3,4,7.42,66,34,7," ""39000""",OH,Midwest
2/1/2020,2020,02,Oklahoma,69,81,24,39,70,4.1,4.5,1.4,2.3,4.1,8.13,68,20,28," ""40000""",OK,South
2/1/2020,2020,02,Oregon,86,114,24,53,93,4.4,5.5,1.2,2.7,4.7,10.04,74,9,27," ""41000""",OR,West
2/1/2020,2020,02,Pennsylvania,203,262,70,117,198,3.3,4.1,1.1,1.9,3.2,6.92,64,33,5," ""42000""",PA,North
2/1/2020,2020,02,Rhode Island,19,23,7,10,18,3.7,4.3,1.4,2,3.5,7.14,65,50,43," ""44000""",RI,North
2/1/2020,2020,02,South Carolina,107,105,30,56,95,4.9,4.6,1.4,2.5,4.3,9.05,71,40,23," ""45000""",SC,South
2/1/2020,2020,02,South Dakota,16,21,7,11,18,3.6,4.5,1.6,2.5,4.1,7.62,66,17,46," ""46000""",SD,West
2/1/2020,2020,02,Tennessee,120,161,40,77,122,3.8,4.9,1.3,2.4,3.9,8.33,68,36,16," ""47000""",TN,South
2/1/2020,2020,02,Texas,585,534,163,333,525,4.5,4,1.3,2.6,4,8.38,68,2,2," ""48000""",TX,South
2/1/2020,2020,02,Utah,69,77,16,41,59,4.4,4.7,1,2.6,3.8,9.26,71,13,30," ""49000""",UT,West
2/1/2020,2020,02,Vermont,13,16,5,7,13,4.1,4.8,1.6,2.2,4.1,7.98,67,45,49," ""50000""",VT,North
2/1/2020,2020,02,Virginia,149,217,38,83,129,3.6,5,0.9,2,3.2,8.27,68,35,12," ""51000""",VA,South
2/1/2020,2020,02,Washington,131,165,62,80,148,3.7,4.5,1.8,2.3,4.2,7.35,65,18,13," ""53000""",WA,West
2/1/2020,2020,02,West Virginia,33,44,9,19,30,4.6,5.8,1.3,2.6,4.2,9.93,73,41,39," ""54000""",WV,South
2/1/2020,2020,02,Wisconsin,103,149,38,62,105,3.4,4.7,1.3,2.1,3.5,7.44,66,23,20," ""55000""",WI,Midwest
2/1/2020,2020,02,Wyoming,17,17,6,10,16,5.9,5.6,2.1,3.5,5.5,10.86,76,10,50," ""56000""",WY,West
3/1/2020,2020,03,Alabama,71,72,92,34,131,3.4,3.3,4.4,1.6,6.3,4.89,58,30,24," ""01000""",AL,South
3/1/2020,2020,03,Alaska,19,20,28,9,38,5.8,5.7,8.5,2.7,11.6,8.2,68,1,48," ""02000""",AK,West
3/1/2020,2020,03,Arizona,119,129,195,55,257,4,4.2,6.6,1.8,8.6,5.66,60,6,14," ""04000""",AZ,West
3/1/2020,2020,03,Arkansas,54,55,77,27,107,4.2,4.1,6,2.1,8.3,6.04,61,29,33," ""05000""",AR,South
3/1/2020,2020,03,California,538,631,1515,312,1877,3.1,3.5,8.7,1.8,10.7,4.63,57,3,1," ""06000""",CA,West
3/1/2020,2020,03,Colorado,109,101,265,58,337,3.9,3.5,9.4,2.1,12,5.33,59,8,21," ""08000""",CO,West
3/1/2020,2020,03,Connecticut,52,61,167,26,196,3.1,3.5,9.9,1.5,11.6,4.37,56,48,29," ""09000""",CT,North
3/1/2020,2020,03,Delaware,19,19,34,10,45,4.1,3.9,7.3,2.1,9.7,5.76,61,49,45," ""10000""",DE,North
3/1/2020,2020,03,Florida,347,372,870,219,1106,3.9,4,9.7,2.4,12.3,5.76,61,22,3," ""12000""",FL,South
3/1/2020,2020,03,Georgia,166,152,299,82,389,3.6,3.2,6.4,1.8,8.4,4.88,58,24,8," ""13000""",GA,South
3/1/2020,2020,03,Hawaii,20,24,57,13,71,3.1,3.5,8.7,2,10.8,4.76,57,43,40," ""15000""",HI,West
3/1/2020,2020,03,Idaho,36,36,57,16,74,4.7,4.5,7.4,2.1,9.6,6.38,62,14,38," ""16000""",ID,West
3/1/2020,2020,03,Illinois,169,228,558,113,682,2.8,3.6,9.2,1.9,11.2,4.56,57,25,6," ""17000""",IL,Midwest
3/1/2020,2020,03,Indiana,115,114,257,75,339,3.7,3.5,8.2,2.4,10.8,5.46,60,38,17," ""18000""",IN,Midwest
3/1/2020,2020,03,Iowa,51,54,112,27,146,3.2,3.3,7.1,1.7,9.2,4.63,57,26,31," ""19000""",IA,Midwest
3/1/2020,2020,03,Kansas,42,55,117,24,144,3,3.7,8.2,1.7,10.1,4.64,57,15,35," ""20000""",KS,Midwest
3/1/2020,2020,03,Kentucky,78,90,141,41,185,4,4.4,7.2,2.1,9.5,5.97,61,37,26," ""21000""",KY,South
3/1/2020,2020,03,Louisiana,66,70,171,42,218,3.3,3.4,8.7,2.1,11.1,4.93,58,31,25," ""22000""",LA,South
3/1/2020,2020,03,Maine,23,25,54,10,65,3.6,3.8,8.5,1.6,10.2,4.91,58,39,42," ""23000""",ME,North
3/1/2020,2020,03,Maryland,85,132,229,53,287,3.1,4.6,8.3,1.9,10.4,5.34,59,42,18," ""24000""",MD,South
3/1/2020,2020,03,Massachusetts,123,137,388,49,445,3.3,3.6,10.5,1.3,12,4.37,56,44,15," ""25000""",MA,North
3/1/2020,2020,03,Michigan,154,138,524,95,637,3.5,3,11.9,2.2,14.4,4.76,57,11,10," ""26000""",MI,Midwest
3/1/2020,2020,03,Minnesota,94,107,301,44,352,3.2,3.5,10.1,1.5,11.8,4.42,56,12,22," ""27000""",MN,Midwest
3/1/2020,2020,03,Mississippi,41,44,89,20,112,3.5,3.7,7.7,1.7,9.7,4.96,58,32,34," ""28000""",MS,South
3/1/2020,2020,03,Missouri,89,107,275,68,348,3.1,3.5,9.4,2.3,11.9,4.97,58,21,19," ""29000""",MO,Midwest
3/1/2020,2020,03,Montana,24,25,43,10,54,4.9,4.9,8.8,2.1,11.1,6.64,63,4,44," ""30000""",MT,West
3/1/2020,2020,03,Nebraska,36,42,78,23,104,3.5,3.9,7.6,2.2,10.1,5.48,60,16,37," ""31000""",NE,Midwest
3/1/2020,2020,03,Nevada,65,61,247,44,298,4.5,4.1,17.3,3.1,20.8,6.39,62,7,32," ""32000""",NV,West
3/1/2020,2020,03,New Hampshire,25,33,64,10,75,3.7,4.6,9.4,1.5,11,5.28,59,46,41," ""33000""",NH,North
3/1/2020,2020,03,New Jersey,132,156,517,86,611,3.1,3.6,12.3,2,14.6,4.72,57,47,11," ""34000""",NJ,North
3/1/2020,2020,03,New Mexico,31,38,70,16,88,3.6,4.2,8.1,1.9,10.2,5.41,59,5,36," ""35000""",NM,West
3/1/2020,2020,03,New York,231,333,886,138,1044,2.4,3.3,9.1,1.4,10.7,3.84,55,27,4," ""36000""",NY,North
3/1/2020,2020,03,North Carolina,157,177,407,89,508,3.4,3.7,8.8,1.9,11,5,58,28,9," ""37000""",NC,South
3/1/2020,2020,03,North Dakota,19,19,47,10,58,4.3,4.2,10.7,2.3,13.2,5.96,61,19,47," ""38000""",ND,West
3/1/2020,2020,03,Ohio,179,199,519,113,643,3.2,3.5,9.3,2,11.6,4.83,58,34,7," ""39000""",OH,Midwest
3/1/2020,2020,03,Oklahoma,66,76,136,35,176,3.9,4.3,8,2.1,10.4,5.82,61,20,28," ""40000""",OK,South
3/1/2020,2020,03,Oregon,75,99,160,43,208,3.8,4.8,8.2,2.2,10.6,6.09,62,9,27," ""41000""",OR,West
3/1/2020,2020,03,Pennsylvania,225,228,617,77,703,3.7,3.6,10.2,1.3,11.6,4.58,57,33,5," ""42000""",PA,North
3/1/2020,2020,03,Rhode Island,17,20,63,8,72,3.4,3.8,12.5,1.6,14.3,4.7,57,50,43," ""44000""",RI,North
3/1/2020,2020,03,South Carolina,96,94,130,46,182,4.4,4.1,6,2.1,8.3,6.15,62,40,23," ""45000""",SC,South
3/1/2020,2020,03,South Dakota,15,16,40,9,50,3.4,3.5,9.1,2,11.4,4.95,58,17,46," ""46000""",SD,West
3/1/2020,2020,03,Tennessee,121,143,201,57,264,3.9,4.4,6.4,1.8,8.4,5.73,60,36,16," ""47000""",TN,South
3/1/2020,2020,03,Texas,443,429,878,298,1201,3.4,3.2,6.8,2.3,9.3,5.14,59,2,2," ""48000""",TX,South
3/1/2020,2020,03,Utah,60,64,113,32,149,3.8,3.9,7.2,2,9.5,5.52,60,13,30," ""49000""",UT,West
3/1/2020,2020,03,Vermont,11,13,39,5,45,3.5,4,12.5,1.6,14.4,4.87,58,45,49," ""50000""",VT,North
3/1/2020,2020,03,Virginia,129,199,289,76,376,3.2,4.7,7.1,1.9,9.2,5.53,60,35,12," ""51000""",VA,South
3/1/2020,2020,03,Washington,125,128,284,62,354,3.6,3.5,8.1,1.8,10.1,4.94,58,18,13," ""53000""",WA,West
3/1/2020,2020,03,West Virginia,30,39,47,16,65,4.2,5.2,6.6,2.2,9.1,6.72,63,41,39," ""54000""",WV,South
3/1/2020,2020,03,Wisconsin,109,125,236,59,305,3.7,4,7.9,2,10.2,5.47,60,23,20," ""55000""",WI,Midwest
3/1/2020,2020,03,Wyoming,15,14,26,7,33,5.2,4.6,9,2.4,11.5,6.84,64,10,50," ""56000""",WY,West
4/1/2020,2020,04,Alabama,52,65,87,30,121,2.8,3.4,4.7,1.6,6.6,4.56,57,30,24," ""01000""",AL,South
4/1/2020,2020,04,Alaska,12,14,24,7,33,4.2,4.7,8.4,2.5,11.6,6.61,63,1,48," ""02000""",AK,West
4/1/2020,2020,04,Arizona,75,112,171,50,227,2.8,4,6.4,1.9,8.5,4.96,58,6,14," ""04000""",AZ,West
4/1/2020,2020,04,Arkansas,40,50,56,20,80,3.4,4.1,4.8,1.7,6.9,5.43,60,29,33," ""05000""",AR,South
4/1/2020,2020,04,California,460,441,1107,201,1359,3.1,2.9,7.4,1.3,9.1,4.03,55,3,1," ""06000""",CA,West
4/1/2020,2020,04,Colorado,108,98,242,24,279,4.4,3.9,9.9,1,11.4,4.98,58,8,21," ""08000""",CO,West
4/1/2020,2020,04,Connecticut,37,48,106,22,131,2.6,3.3,7.6,1.6,9.3,4.13,56,48,29," ""09000""",CT,North
4/1/2020,2020,04,Delaware,12,17,29,10,40,3,4.1,7.3,2.5,10,5.55,60,49,45," ""10000""",DE,North
4/1/2020,2020,04,Florida,259,267,371,137,522,3.3,3.3,4.8,1.8,6.7,4.89,58,22,3," ""12000""",FL,South
4/1/2020,2020,04,Georgia,153,141,250,84,344,3.8,3.4,6.2,2.1,8.5,5.38,59,24,8," ""13000""",GA,South
4/1/2020,2020,04,Hawaii,13,16,65,12,79,2.6,3,12.8,2.4,15.5,4.38,56,43,40," ""15000""",HI,West
4/1/2020,2020,04,Idaho,32,36,64,14,79,4.6,4.9,9.2,2,11.4,6.36,62,14,38," ""16000""",ID,West
4/1/2020,2020,04,Illinois,195,162,317,115,460,3.7,3,6,2.2,8.6,5.24,59,25,6," ""17000""",IL,Midwest
4/1/2020,2020,04,Indiana,99,89,301,53,364,3.7,3.2,11.3,2,13.7,4.88,58,38,17," ""18000""",IN,Midwest
4/1/2020,2020,04,Iowa,45,49,70,17,90,3.2,3.4,5,1.2,6.4,4.38,56,26,31," ""19000""",IA,Midwest
4/1/2020,2020,04,Kansas,40,55,65,16,86,3.1,4.1,5.1,1.3,6.8,4.86,58,15,35," ""20000""",KS,Midwest
4/1/2020,2020,04,Kentucky,64,72,146,37,187,3.9,4.2,8.8,2.2,11.3,5.79,61,37,26," ""21000""",KY,South
4/1/2020,2020,04,Louisiana,42,60,91,31,126,2.5,3.4,5.3,1.8,7.4,4.49,57,31,25," ""22000""",LA,South
4/1/2020,2020,04,Maine,16,24,41,6,48,2.9,4.2,7.5,1.1,8.8,4.43,56,39,42," ""23000""",ME,North
4/1/2020,2020,04,Maryland,65,99,153,37,194,2.7,4,6.4,1.6,8.2,4.66,57,42,18," ""24000""",MD,South
4/1/2020,2020,04,Massachusetts,83,122,238,42,284,2.7,3.9,7.8,1.4,9.3,4.35,56,44,15," ""25000""",MA,North
4/1/2020,2020,04,Michigan,136,98,308,56,377,4,2.8,9.1,1.6,11.1,4.62,57,11,10," ""26000""",MI,Midwest
4/1/2020,2020,04,Minnesota,80,88,160,34,203,3.1,3.3,6.2,1.3,7.9,4.31,56,12,22," ""27000""",MN,Midwest
4/1/2020,2020,04,Mississippi,35,35,52,18,73,3.5,3.3,5.1,1.8,7.2,5.03,58,32,34," ""28000""",MS,South
4/1/2020,2020,04,Missouri,77,85,182,52,241,3,3.2,7.1,2,9.4,4.67,57,21,19," ""29000""",MO,Midwest
4/1/2020,2020,04,Montana,20,19,38,9,48,4.7,4.3,8.9,2.1,11.3,6.21,62,4,44," ""30000""",MT,West
4/1/2020,2020,04,Nebraska,33,40,36,10,48,3.5,4.1,3.8,1.1,5.1,4.99,58,16,37," ""31000""",NE,Midwest
4/1/2020,2020,04,Nevada,44,35,184,20,207,4,3.1,16.5,1.8,18.6,4.72,57,7,32," ""32000""",NV,West
4/1/2020,2020,04,New Hampshire,21,27,49,8,58,3.7,4.5,8.6,1.4,10.1,5.19,59,46,41," ""33000""",NH,North
4/1/2020,2020,04,New Jersey,104,147,273,63,349,3,4,7.8,1.8,9.9,4.92,58,47,11," ""34000""",NJ,North
4/1/2020,2020,04,New Mexico,25,36,51,12,66,3.3,4.5,6.7,1.6,8.7,5.31,59,5,36," ""35000""",NM,West
4/1/2020,2020,04,New York,171,247,700,101,817,2.2,3,8.9,1.3,10.4,3.5,54,27,4," ""36000""",NY,North
4/1/2020,2020,04,North Carolina,132,148,200,69,279,3.3,3.5,4.9,1.7,6.9,4.97,58,28,9," ""37000""",NC,South
4/1/2020,2020,04,North Dakota,15,16,30,7,38,3.9,4,7.8,1.8,9.8,5.4,59,19,47," ""38000""",ND,West
4/1/2020,2020,04,Ohio,135,176,317,77,409,2.9,3.6,6.7,1.6,8.7,4.58,57,34,7," ""39000""",OH,Midwest
4/1/2020,2020,04,Oklahoma,62,77,78,36,118,4,4.8,5.1,2.3,7.7,6.68,63,20,28," ""40000""",OK,South
4/1/2020,2020,04,Oregon,50,73,214,27,244,3,4.1,12.7,1.6,14.5,4.64,57,9,27," ""41000""",OR,West
4/1/2020,2020,04,Pennsylvania,103,216,429,58,501,2.1,4.2,8.6,1.2,10.1,4.05,55,33,5," ""42000""",PA,North
4/1/2020,2020,04,Rhode Island,13,17,47,8,57,3.3,4.1,11.8,2,14.3,5.15,59,50,43," ""44000""",RI,North
4/1/2020,2020,04,South Carolina,63,88,123,42,171,3.3,4.5,6.5,2.2,9.1,5.83,61,40,23," ""45000""",SC,South
4/1/2020,2020,04,South Dakota,14,16,20,4,26,3.5,3.9,5,1,6.5,4.75,57,17,46," ""46000""",SD,West
4/1/2020,2020,04,Tennessee,83,107,199,66,278,3,3.7,7.2,2.4,10,5.29,59,36,16," ""47000""",TN,South
4/1/2020,2020,04,Texas,322,302,805,178,1004,2.8,2.6,7,1.5,8.7,3.82,55,2,2," ""48000""",TX,South
4/1/2020,2020,04,Utah,63,68,82,17,100,4.4,4.5,5.7,1.2,7,5.57,60,13,30," ""49000""",UT,West
4/1/2020,2020,04,Vermont,11,14,29,1,30,4.4,5.3,11.6,0.4,12,5.14,59,45,49," ""50000""",VT,North
4/1/2020,2020,04,Virginia,77,158,180,64,254,2.1,4.2,5,1.8,7,4.73,57,35,12," ""51000""",VA,South
4/1/2020,2020,04,Washington,63,80,245,51,302,2,2.5,7.9,1.6,9.7,3.36,53,18,13," ""53000""",WA,West
4/1/2020,2020,04,West Virginia,15,36,51,12,64,2.4,5.5,8.3,1.9,10.4,5.45,60,41,39," ""54000""",WV,South
4/1/2020,2020,04,Wisconsin,55,102,180,30,220,2.1,3.8,6.9,1.2,8.5,3.92,55,23,20," ""55000""",WI,Midwest
4/1/2020,2020,04,Wyoming,12,13,16,3,20,4.6,4.7,6.1,1.1,7.6,5.77,61,10,50," ""56000""",WY,West
5/1/2020,2020,05,Alabama,87,90,27,27,58,4.6,4.6,1.4,1.4,3.1,7.3,65,30,24," ""01000""",AL,South
5/1/2020,2020,05,Alaska,19,5,7,5,13,6.7,1.7,2.5,1.8,4.6,6.61,63,1,48," ""02000""",AK,West
5/1/2020,2020,05,Arizona,202,136,36,37,80,7.4,4.7,1.3,1.3,2.9,9.25,71,6,14," ""04000""",AZ,West
5/1/2020,2020,05,Arkansas,64,44,12,18,32,5.4,3.6,1,1.5,2.7,7.66,66,29,33," ""05000""",AR,South
5/1/2020,2020,05,California,1036,582,217,228,483,6.8,3.7,1.4,1.5,3.2,8.35,68,3,1," ""06000""",CA,West
5/1/2020,2020,05,Colorado,197,101,33,28,72,7.8,3.9,1.3,1.1,2.9,8.84,70,8,21," ""08000""",CO,West
5/1/2020,2020,05,Connecticut,124,59,23,18,43,8.6,3.9,1.6,1.3,3,9,70,48,29," ""09000""",CT,North
5/1/2020,2020,05,Delaware,22,18,6,8,15,5.4,4.3,1.5,2,3.7,8.33,68,49,45," ""10000""",DE,North
5/1/2020,2020,05,Florida,517,314,101,126,240,6.4,3.8,1.3,1.6,3,8.23,68,22,3," ""12000""",FL,South
5/1/2020,2020,05,Georgia,215,215,61,89,165,5.1,4.9,1.5,2.1,3.9,8.74,70,24,8," ""13000""",GA,South
5/1/2020,2020,05,Hawaii,38,24,10,13,25,7.5,4.5,2,2.6,4.9,10.37,75,43,40," ""15000""",HI,West
5/1/2020,2020,05,Idaho,73,35,11,12,24,10.2,4.6,1.5,1.7,3.3,11.34,77,14,38," ""16000""",ID,West
5/1/2020,2020,05,Illinois,251,187,88,111,212,4.7,3.4,1.7,2.1,4,7.16,65,25,6," ""17000""",IL,Midwest
5/1/2020,2020,05,Indiana,245,125,35,44,85,8.8,4.3,1.3,1.6,3.1,10.36,74,38,17," ""18000""",IN,Midwest
5/1/2020,2020,05,Iowa,65,53,22,22,47,4.6,3.6,1.5,1.5,3.3,6.67,63,26,31," ""19000""",IA,Midwest
5/1/2020,2020,05,Kansas,60,55,14,12,28,4.6,4.1,1.1,0.9,2.2,6.4,62,15,35," ""20000""",KS,Midwest
